Order ID,Date,Category,Qty,Amount
406-5639522-3678746,2022-04-13,Set,1,699
406-9468904-8228351,2022-04-13,kurta,1,259
406-9468904-8228351,2022-04-13,kurta,1,249
403-8690545-9277944,2022-04-13,Set,1,1115
403-8690545-9277944,2022-04-13,Set,1,995
402-0514418-3710720,2022-04-13,Set,1,474
405-9685170-8225144,2022-04-13,Ethnic Dress,1,845
171-8804763-4058749,2022-04-13,Set,1,551
171-0063678-4743531,2022-04-13,Set,1,666
405-3000442-8052358,2022-04-13,kurta,1,329
402-8037915-3150766,2022-04-13,Set,1,759
408-4955991-5577147,2022-04-13,Set,1,568
403-5393898-1754708,2022-04-13,Western Dress,1,791
408-2239388-0512330,2022-04-13,Western Dress,1,744
403-9350620-7466736,2022-04-13,kurta,1,549
407-3372881-7998711,2022-04-13,Set,1,597
402-2548343-7961930,2022-04-13,Western Dress,1,744
404-8238193-0369165,2022-04-13,Western Dress,1,377
402-9526656-5305928,2022-04-13,kurta,1,399
171-9545676-8321906,2022-04-13,kurta,1,429
403-2338832-4135524,2022-04-13,kurta,1,725
406-0479024-8446753,2022-04-13,Set,1,1287
407-7926503-8697124,2022-04-13,kurta,1,419
407-4038407-6599549,2022-04-13,Western Dress,1,725
402-5448965-1292327,2022-04-13,Western Dress,1,791
171-5170581-9187562,2022-04-13,kurta,1,419
404-4609838-8525914,2022-04-13,Set,1,788
171-2822044-7176323,2022-04-13,Top,1,387
402-4928480-7896362,2022-04-13,kurta,1,349
406-5199092-8626707,2022-04-13,Set,1,680
405-7084753-4516318,2022-04-13,Set,1,1299
402-1980463-2357115,2022-04-13,kurta,1,295
407-4137200-4345908,2022-04-13,Set,1,626
402-2817476-4109131,2022-04-13,Western Dress,1,599
402-8843474-5713132,2022-04-13,Western Dress,1,725
402-8546513-6428332,2022-04-13,kurta,1,533
402-8546513-6428332,2022-04-13,kurta,1,499
408-8522693-6357147,2022-04-13,Set,1,1126
408-8522693-6357147,2022-04-13,Set,1,968
408-0237206-3453964,2022-04-13,kurta,1,348
403-0230487-5597940,2022-04-13,Set,1,1099
171-0285139-5056353,2022-04-13,kurta,1,517
403-5886924-0532345,2022-04-13,kurta,1,635
403-6057389-6202765,2022-04-13,kurta,1,319
406-8405817-2447529,2022-04-13,Set,1,999
403-0230886-2295523,2022-04-13,kurta,1,362
408-5481156-0730710,2022-04-13,kurta,1,318
408-5481156-0730710,2022-04-13,kurta,1,353
404-5163544-0372308,2022-04-13,Set,1,654
403-0541286-5893156,2022-04-13,Western Dress,1,721
402-3294375-5553154,2022-04-13,kurta,1,437
171-3041073-3637149,2022-04-13,Top,1,563
408-3399821-6743536,2022-04-13,Set,1,1299
407-5019414-9351533,2022-04-13,kurta,1,349
408-8371955-9753151,2022-04-13,Set,1,1149
171-2783117-4824350,2022-04-13,kurta,1,295
407-1024126-3677939,2022-04-13,Top,1,574
403-5589930-7305906,2022-04-13,kurta,1,685
408-6427734-2426728,2022-04-13,Western Dress,1,725
405-2693257-1097942,2022-04-13,kurta,1,318
404-1941273-6717143,2022-04-13,kurta,1,499
404-1941273-6717143,2022-04-13,kurta,1,499
407-7868458-0010712,2022-04-13,kurta,1,319
407-2700150-1982760,2022-04-13,kurta,1,458
402-2869708-5735515,2022-04-13,kurta,1,329
171-9600072-9074712,2022-04-13,Set,1,969
408-3656142-7126739,2022-04-13,Western Dress,1,725
407-8584551-5528367,2022-04-13,kurta,1,458
171-2056484-1655560,2022-04-13,Set,1,788
404-9619647-9184340,2022-04-13,Set,1,499
406-0470407-2539556,2022-04-13,kurta,1,449
406-0470407-2539556,2022-04-13,kurta,1,499
406-0470407-2539556,2022-04-13,kurta,1,499
404-9286013-2701919,2022-04-13,Set,1,563
406-3399180-3730763,2022-04-13,Set,1,692
404-9457998-7105966,2022-04-13,kurta,1,499
408-5516877-1199566,2022-04-13,Set,1,888
402-7668856-0789906,2022-03-31,Western Dress,1,761
403-5713213-8502730,2022-03-31,kurta,1,379
404-9365790-8203566,2022-03-31,Top,1,446
402-6133022-5893132,2022-03-31,Set,1,1271
403-3761703-7058735,2022-03-31,kurta,1,364
404-0332978-0954715,2022-03-31,Blouse,1,280
402-2922177-1493131,2022-03-31,kurta,1,499
402-8792071-8824345,2022-03-31,Western Dress,1,761
404-1445673-1345134,2022-03-31,kurta,1,495
171-2453326-6313144,2022-03-31,Set,1,730
408-8624074-9828342,2022-03-31,Set,1,688
408-4468274-4049919,2022-03-31,Western Dress,1,998
171-3572716-7638764,2022-03-31,kurta,1,248
406-7787738-0017126,2022-03-31,Western Dress,1,761
403-6099492-7475535,2022-03-31,Set,1,999
402-3547933-1598701,2022-03-31,kurta,1,490
408-4858463-2356347,2022-05-31,kurta,1,888
402-7697834-2682766,2022-05-31,Top,1,371
402-7031777-0396341,2022-05-31,Western Dress,1,771
403-3845187-4421165,2022-05-31,Western Dress,1,690
171-1835528-9515557,2022-05-31,Western Dress,1,885
407-3443436-4510708,2022-05-31,Western Dress,1,771
408-0730692-6026747,2022-05-31,Set,1,1186
407-3165269-1194731,2022-05-31,Western Dress,1,721
171-2320443-6127563,2022-05-31,Western Dress,1,771
402-3890557-2185149,2022-05-31,Set,1,1229
407-8148061-4084353,2022-05-31,Western Dress,1,771
405-7578712-9960320,2022-05-31,Set,1,759
171-8262036-7396339,2022-05-31,Set,1,1132
404-9674095-7041128,2022-05-31,kurta,1,487
408-7891501-1393915,2022-05-31,Set,1,967
408-7891501-1393915,2022-05-31,Set,1,1556
405-8584178-5101966,2022-05-31,kurta,1,355
404-8874122-8743552,2022-05-31,Western Dress,1,771
407-7570887-8013113,2022-05-31,Western Dress,1,885
408-5384140-8465103,2022-05-31,Set,1,788
408-2671397-6563516,2022-05-31,Set,1,582
171-7643678-4025934,2022-05-31,kurta,1,383
404-6615642-5476348,2022-05-31,Set,1,999
406-7807144-5063543,2022-05-31,Set,1,1072
408-4160478-4949143,2022-05-31,Western Dress,1,771
171-4336198-0844362,2022-05-31,Top,1,377
403-2391051-0249167,2022-05-31,Top,1,545
403-2680363-1237958,2022-05-31,Set,1,736
408-6553155-3830703,2022-05-31,Top,1,545
408-6553155-3830703,2022-05-31,Top,1,574
403-1750171-3817921,2022-05-31,Set,1,852
404-4193171-1449933,2022-05-31,kurta,1,568
403-9810681-1817140,2022-05-31,Set,1,1477
407-9497325-8561935,2022-05-31,Set,1,699
403-2595882-9787511,2022-05-31,Set,1,1477
171-7986788-8605146,2022-05-31,Top,1,518
402-7930018-8407512,2022-05-31,Western Dress,1,771
403-0736013-3940338,2022-05-31,kurta,1,345
402-6523725-9445100,2022-05-31,Set,1,582
402-4776266-0177960,2022-05-31,Western Dress,1,771
407-4995699-3510700,2022-05-31,kurta,1,633
408-4763190-7206717,2022-05-31,Western Dress,1,665
403-7406534-5987564,2022-05-31,Set,1,1229
408-1350052-0241160,2022-05-31,kurta,1,517
402-5339105-3217158,2022-05-31,kurta,1,1099
171-2169845-9796307,2022-05-31,kurta,1,399
408-5564513-7823506,2022-05-31,Western Dress,1,885
403-9149094-4965938,2022-05-31,Set,1,999
403-9149094-4965938,2022-05-31,Set,1,736
405-3607901-8698729,2022-05-31,kurta,1,475
404-7920226-5773169,2022-05-31,Set,1,1399
403-7773076-5061904,2022-05-31,Western Dress,1,699
404-2909904-1308301,2022-05-31,Western Dress,1,771
402-7233553-8314762,2022-05-31,Western Dress,1,771
407-9955862-3831523,2022-05-31,Set,1,605
402-8049339-9198736,2022-05-31,Western Dress,1,885
171-1822144-4502737,2022-05-31,Set,1,852
402-9170198-4888308,2022-05-31,Top,1,513
402-2346651-6160336,2022-05-31,kurta,1,346
402-2346651-6160336,2022-05-31,kurta,1,568
402-2346651-6160336,2022-05-31,Western Dress,1,771
402-2346651-6160336,2022-05-31,kurta,1,517
402-5937800-8656361,2022-05-31,Western Dress,1,771
171-8872256-8581107,2022-05-31,kurta,1,333
403-5381737-4235507,2022-05-31,kurta,1,475
171-5491886-9530718,2022-05-31,Set,1,1199
402-6637572-6658710,2022-05-31,Set,1,999
402-7818381-2141121,2022-05-31,Set,1,788
402-7818381-2141121,2022-05-31,Set,1,783
402-9922343-8350743,2022-05-31,kurta,1,399
403-5000355-1058733,2022-05-31,Western Dress,1,771
405-1665636-0235561,2022-05-31,Set,1,478
408-5416841-0398762,2022-05-31,kurta,1,696
406-9398949-0553921,2022-05-31,Western Dress,1,771
403-0830826-3115548,2022-05-31,kurta,1,811
408-1884615-3317140,2022-05-31,Western Dress,1,665
405-2586698-4175526,2022-05-31,kurta,1,318
405-2586698-4175526,2022-05-31,kurta,1,318
404-8483406-5797166,2022-05-31,Top,1,599
406-9044201-9498734,2022-05-31,Western Dress,1,771
404-3503446-9739531,2022-05-31,Set,1,699
402-3913511-4745929,2022-05-31,Western Dress,1,869
402-0126890-2539528,2022-05-31,kurta,1,666
403-8270117-5050743,2022-05-31,Set,1,696
403-0402075-4637925,2022-05-31,Western Dress,1,599
408-9113969-1382712,2022-05-31,Ethnic Dress,1,373
405-4492243-3583526,2022-05-31,kurta,1,475
408-1738372-8701132,2022-05-31,Set,1,999
406-8732459-8998750,2022-05-31,Western Dress,1,771
406-2512134-8259531,2022-05-31,Top,1,625
405-9167952-3901115,2022-05-31,kurta,1,301
171-0319749-3467528,2022-05-31,kurta,1,709
402-1084018-6307564,2022-05-31,Western Dress,1,885
171-4159663-2161900,2022-05-31,Western Dress,1,791
402-2064234-2445136,2022-05-31,kurta,1,399
407-1326750-1493960,2022-05-31,Top,1,518
402-0802305-2699559,2022-05-31,Set,1,499
171-2056641-9472360,2022-05-31,Set,1,537
406-2084085-1366707,2022-05-31,Western Dress,1,885
408-0390281-2104352,2022-05-31,kurta,1,655
408-0233894-9998774,2022-05-31,Set,1,605
408-9014017-5037154,2022-05-31,Set,1,999
404-8551292-8977145,2022-05-31,Set,1,999
402-5726603-0755523,2022-05-31,Western Dress,1,771
406-5382737-4757938,2022-05-31,kurta,1,329
408-0563659-1020348,2022-05-31,Western Dress,1,885
407-0681799-4061925,2022-05-31,Western Dress,1,885
405-9047942-8892364,2022-05-31,Western Dress,1,690
407-3312852-7909912,2022-05-31,kurta,1,435
405-7203154-7926729,2022-05-31,Western Dress,1,859
406-4722540-4325151,2022-05-31,kurta,1,469
403-1431342-5345145,2022-05-31,Set,1,699
402-3129179-0749965,2022-05-31,kurta,1,487
403-2388768-9793909,2022-05-31,Set,1,1556
171-2469688-6745101,2022-05-31,Set,1,1149
406-9313894-6701904,2022-05-31,Western Dress,1,721
405-2576408-1885141,2022-05-31,kurta,1,318
404-1901566-8732342,2022-05-31,Top,1,574
408-7324449-7240344,2022-05-31,kurta,1,487
407-9253455-3032307,2022-05-31,Set,1,478
408-1512701-8024347,2022-05-31,kurta,1,337
408-1512701-8024347,2022-05-31,Western Dress,1,699
404-3193087-3999557,2022-05-31,Western Dress,1,771
408-7272031-0371526,2022-05-31,kurta,1,333
406-0292412-7809958,2022-05-31,Set,1,1238
408-5360432-5813151,2022-05-31,kurta,1,382
408-3461842-2081920,2022-05-31,Set,1,1399
408-3461842-2081920,2022-05-31,Set,1,1556
402-2394398-0682735,2022-05-31,Set,1,478
405-1766259-3610725,2022-05-31,Western Dress,1,721
171-5844246-0209102,2022-05-31,Set,1,988
406-8043786-6040319,2022-05-31,Set,1,696
403-4129507-0759566,2022-05-31,Set,1,631
402-7914537-3523552,2022-05-31,Western Dress,1,885
402-1956260-3929908,2022-05-31,kurta,1,301
405-3949847-5870734,2022-05-31,Set,1,583
404-9218160-9182769,2022-05-31,kurta,1,345
407-7789802-5937107,2022-05-31,Western Dress,1,741
403-5976582-3542707,2022-05-31,Western Dress,1,771
171-3225184-9032326,2022-05-31,Set,1,999
407-9773262-9660335,2022-05-31,Set,1,999
405-3391944-5904313,2022-05-31,Western Dress,1,771
402-3849925-4208311,2022-05-31,kurta,1,307
405-2545501-9787550,2022-05-31,Western Dress,1,885
171-5657822-4080351,2022-05-31,Set,1,631
404-9785279-5481112,2022-05-31,Western Dress,1,614
408-2759454-7027516,2022-05-31,Set,1,537
406-0643099-2511563,2022-05-31,Set,1,1229
408-0338417-3148319,2022-05-31,Set,1,699
408-0338417-3148319,2022-05-31,Set,1,579
402-4611045-4313116,2022-05-31,kurta,1,568
402-2274754-6723504,2022-05-31,Western Dress,1,721
402-2261614-6593156,2022-05-31,Set,1,999
404-8921647-6525126,2022-05-31,Set,1,999
406-2928230-8788363,2022-05-31,Western Dress,1,443
408-0550121-4389924,2022-05-31,kurta,1,435
402-9435235-3564360,2022-05-31,Set,1,1523
402-7963816-0067556,2022-05-31,Western Dress,1,771
408-4369578-2690702,2022-05-31,Set,1,759
407-5239539-5542722,2022-05-31,Western Dress,1,699
406-0481887-7137937,2022-05-31,Western Dress,1,771
407-9386713-5693146,2022-05-31,Set,1,759
404-5421968-4875509,2022-05-31,Western Dress,1,771
403-3360965-9649945,2022-05-31,Western Dress,1,771
404-3564532-5349147,2022-05-31,Western Dress,1,771
407-1454074-5798728,2022-05-31,Set,1,560
405-5436817-0228339,2022-05-31,Ethnic Dress,1,837
408-8645392-8413143,2022-05-31,Western Dress,1,771
404-7120146-1093969,2022-05-31,Top,1,749
171-4358882-3195568,2022-05-31,Western Dress,1,771
171-4358882-3195568,2022-05-31,Set,1,999
403-9104339-5587515,2022-05-31,Top,1,354
407-4552963-9498767,2022-05-31,Top,1,493
402-7942375-7983512,2022-05-31,Western Dress,1,791
405-8879878-0324314,2022-05-31,Top,1,399
407-5858184-2170763,2022-05-31,Set,1,999
403-8675864-3821104,2022-05-31,Western Dress,1,771
403-5427447-6560353,2022-05-31,Set,1,999
405-9569558-8422702,2022-05-31,kurta,1,771
408-3982800-6785146,2022-05-31,Set,1,852
406-1382847-5465114,2022-05-31,Set,1,655
406-7827033-3538736,2022-05-31,Set,1,967
402-9204656-4380325,2022-05-31,kurta,1,469
406-7491848-1017104,2022-05-31,Western Dress,1,690
407-5366179-7446761,2022-05-31,kurta,1,333
171-2558690-3797924,2022-05-31,Set,1,1477
405-3057514-1878767,2022-05-31,Western Dress,1,771
405-0231083-5375544,2022-05-31,Western Dress,1,771
403-8023416-6649167,2022-05-31,Set,1,725
171-2241276-0799566,2022-05-31,Western Dress,1,791
403-8728211-7876323,2022-05-31,Western Dress,1,614
404-9236500-1361906,2022-05-31,Set,1,857
403-0492802-3703546,2022-05-31,Top,1,388
403-6116513-2663550,2022-05-31,kurta,1,666
171-4773185-1481952,2022-05-31,kurta,1,382
407-3093695-6286701,2022-05-31,kurta,1,301
405-7715089-0868316,2022-05-31,kurta,1,517
404-3759125-1241958,2022-05-31,kurta,1,399
403-3337371-2778750,2022-05-31,Top,1,545
406-1813489-1390755,2022-05-31,Western Dress,1,771
171-3343065-8758738,2022-05-31,Set,1,850
171-9022101-1617113,2022-05-31,kurta,1,798
408-6560647-7987502,2022-05-31,kurta,1,307
402-2942715-0621953,2022-05-31,Top,1,574
171-3739546-1905106,2022-05-31,kurta,1,399
408-9452224-5623507,2022-05-31,kurta,1,869
406-7055418-2742724,2022-05-31,Top,1,749
408-4786102-5613167,2022-05-31,Bottom,1,301
408-1410383-8398705,2022-05-31,Set,1,967
404-7601089-5422750,2022-05-31,Western Dress,1,599
406-8238704-6645937,2022-05-31,kurta,1,399
405-0226430-0519563,2022-05-31,Set,1,736
406-3069524-1681153,2022-05-31,kurta,1,318
402-7598658-2561961,2022-05-31,Set,1,599
404-1540328-6970769,2022-05-31,Western Dress,1,771
408-4633193-0952308,2022-05-31,Western Dress,1,771
404-2303375-0613123,2022-05-31,Set,1,949
171-6888095-8401128,2022-05-31,Western Dress,1,721
403-2988090-2789134,2022-05-31,Set,1,852
406-5679624-8632306,2022-05-31,Set,1,666
408-6711306-5706760,2022-05-31,Set,1,759
406-0347864-4085161,2022-05-31,Set,1,1477
404-1803574-5709940,2022-05-31,kurta,1,399
403-4123598-1642707,2022-05-31,kurta,1,399
403-1327057-9311554,2022-05-31,kurta,1,487
403-1327057-9311554,2022-05-31,kurta,1,487
406-5800090-9485943,2022-05-31,Western Dress,1,791
407-2414990-0938731,2022-05-31,Set,1,667
406-3938309-8931529,2022-05-31,kurta,1,517
406-8789687-3497131,2022-05-31,Set,1,478
406-1982573-1502700,2022-05-31,Set,1,499
406-1982573-1502700,2022-05-31,Set,1,499
404-0656252-1477910,2022-05-31,kurta,1,1099
405-9082537-8633111,2022-05-31,Western Dress,1,771
402-4105843-8777145,2022-05-31,kurta,1,325
402-4105843-8777145,2022-05-31,kurta,1,345
403-7209460-4457134,2022-05-31,Set,1,736
408-0772717-5223563,2022-05-31,kurta,1,441
406-0716613-7385916,2022-05-31,kurta,1,382
405-3609688-8650757,2022-05-31,Western Dress,1,721
403-4648336-2594718,2022-05-31,Western Dress,1,688
402-3555066-3229912,2022-05-31,kurta,1,359
404-7857037-1305901,2022-05-31,Set,1,999
405-1196234-1909168,2022-05-31,Western Dress,1,721
406-9862314-8770727,2022-05-31,Western Dress,1,690
403-9546141-7492325,2022-05-31,Top,1,399
403-9546141-7492325,2022-05-31,Top,1,493
406-5175041-0284339,2022-05-31,kurta,1,665
406-2833040-7467533,2022-05-31,Set,1,1186
404-1841379-6375532,2022-05-31,kurta,1,575
405-7060648-6355569,2022-05-31,Set,1,1133
406-2833370-2208311,2022-05-31,kurta,1,925
407-6945195-9167518,2022-05-31,Western Dress,1,771
408-3986211-5094704,2022-05-31,kurta,1,709
408-3986211-5094704,2022-05-31,kurta,2,1418
408-3986211-5094704,2022-05-31,kurta,1,665
402-9743540-9438712,2022-05-31,Western Dress,1,771
404-0280275-2431533,2022-05-30,Top,1,625
404-9881968-3152349,2022-05-30,kurta,1,307
403-3284189-1639557,2022-05-30,Western Dress,1,885
403-8866490-4393154,2022-05-30,kurta,1,443
406-7637112-2029107,2022-05-30,Western Dress,1,771
408-1208566-1673952,2022-05-30,Set,1,1499
171-0406401-0247514,2022-05-30,kurta,1,301
403-5033161-7598703,2022-05-30,Western Dress,1,721
403-9198901-1618747,2022-05-30,kurta,1,318
404-0201020-7770704,2022-05-30,Western Dress,1,721
407-2896774-4142754,2022-05-30,Set,1,612
405-4446784-2251543,2022-05-30,Set,1,788
405-4446784-2251543,2022-05-30,Set,1,599
404-6715908-4722725,2022-05-30,kurta,1,318
406-8134609-5722762,2022-05-30,kurta,1,399
403-2769820-9904364,2022-05-30,kurta,1,435
404-8062995-7260328,2022-05-30,kurta,1,471
402-0968739-3741967,2022-05-30,Set,1,999
403-6234551-3054748,2022-05-30,Set,1,648
402-5981108-9386759,2022-05-30,Set,1,648
406-5306120-2760340,2022-05-30,kurta,1,355
171-0126540-3038753,2022-05-30,Set,1,999
408-5506182-4962732,2022-05-30,Set,1,1072
402-2173060-3756358,2022-05-30,kurta,1,524
408-3742709-6218733,2022-05-30,Western Dress,1,771
171-9444032-8843562,2022-05-30,kurta,1,301
403-6905397-1642756,2022-05-30,kurta,1,499
408-5272930-3701954,2022-05-30,kurta,1,565
407-4531024-2632330,2022-05-30,Western Dress,1,721
407-2907206-7086746,2022-05-30,Set,1,759
406-8987033-1900359,2022-05-30,Set,1,1099
406-6390570-8501912,2022-05-30,Set,1,613
171-3121250-3414749,2022-05-30,Set,1,699
171-6351608-1144362,2022-05-30,Set,1,759
404-5708393-7500364,2022-05-30,kurta,1,382
405-9498744-0469158,2022-05-30,Set,1,1186
405-9007010-0193163,2022-05-30,kurta,1,499
403-3901547-8371542,2022-05-30,Western Dress,1,885
404-8008865-4349941,2022-05-30,kurta,1,475
171-9612354-7831504,2022-05-30,Set,1,666
406-2829692-2654739,2022-05-30,Western Dress,1,721
408-1103163-1265911,2022-05-30,Set,1,852
402-2070168-9009909,2022-05-30,kurta,1,399
406-3783643-1039558,2022-05-30,Set,1,1186
402-9132376-0355525,2022-05-30,Set,1,631
404-0324811-1134738,2022-05-30,Top,1,399
402-4103768-0729146,2022-05-30,Set,1,729
171-1640214-6081939,2022-05-30,Set,1,1099
407-8626893-4705957,2022-05-30,Western Dress,1,721
171-1435117-4107529,2022-05-30,kurta,1,345
406-9397645-9872346,2022-05-30,Set,1,605
404-6543499-9845138,2022-05-30,kurta,1,771
406-1804929-7507501,2022-05-30,Set,1,788
404-3479240-2655522,2022-05-30,Top,1,625
406-0707440-1425152,2022-05-30,Western Dress,1,771
406-9752437-5109106,2022-05-30,Western Dress,1,899
404-9343426-4926726,2022-05-30,Set,1,1186
407-4176572-7221142,2022-05-30,Set,1,759
408-0681607-1624350,2022-05-30,Set,1,696
404-1421024-4870766,2022-05-30,Set,1,499
402-9854430-6426768,2022-05-30,kurta,1,382
402-4665386-2110759,2022-05-30,Western Dress,1,885
405-8469445-5990763,2022-05-30,kurta,1,345
407-0040356-9247523,2022-05-30,Western Dress,1,771
407-8295573-8774764,2022-05-30,Set,1,988
405-5322579-0206730,2022-05-30,Western Dress,1,885
403-0277407-4664366,2022-05-30,Western Dress,1,771
403-4872130-3962703,2022-05-30,Set,1,736
402-4047820-7423522,2022-05-30,Bottom,1,301
404-9070915-7072328,2022-05-30,Set,1,788
406-8110471-1007546,2022-05-30,Western Dress,1,771
403-4245842-1840340,2022-05-30,Set,1,443
402-5031375-8474763,2022-05-30,kurta,1,517
402-5031375-8474763,2022-05-30,kurta,1,487
407-7859640-7197124,2022-05-30,Set,1,788
402-6316254-9389158,2022-05-30,Western Dress,1,771
406-9956984-9717118,2022-05-30,Set,1,1523
406-1117294-9190744,2022-05-30,Western Dress,1,771
408-6324694-6678752,2022-05-30,Western Dress,1,899
402-0549206-7793934,2022-05-30,Western Dress,1,771
402-8649924-5224310,2022-05-30,Set,1,1186
171-4526342-9085163,2022-05-30,kurta,1,443
405-2322241-9297125,2022-05-30,Set,1,599
408-6629574-8158753,2022-05-30,kurta,1,345
171-1546028-0033141,2022-05-30,Set,1,648
406-7746052-3049118,2022-05-30,Set,1,666
405-8770627-4833165,2022-05-30,kurta,1,399
402-0405661-5646768,2022-05-30,Western Dress,1,721
407-9758460-8822765,2022-05-30,Western Dress,1,625
171-0710720-3199553,2022-05-30,Western Dress,1,791
405-7987292-3363554,2022-05-30,Set,1,1072
407-7791028-6677956,2022-05-30,Set,1,857
171-4391794-3309135,2022-05-30,Top,1,574
408-0834649-0456344,2022-05-30,Western Dress,1,741
402-3024282-7704338,2022-05-30,kurta,1,925
402-6123528-5780341,2022-05-30,Western Dress,1,899
408-9584570-9357933,2022-05-30,Set,1,999
406-5549752-0412345,2022-05-30,Set,1,666
402-1782277-8021963,2022-05-30,Set,1,999
404-2259519-5132336,2022-05-30,Top,1,690
406-9911230-2165934,2022-05-30,kurta,1,382
408-5373898-7821926,2022-05-30,Top,1,690
404-2359527-4088355,2022-05-30,Set,1,631
402-8118685-8437115,2022-05-30,kurta,1,487
402-8118685-8437115,2022-05-30,Set,1,666
406-9333439-1000363,2022-05-30,Top,2,1026
171-8861966-4225919,2022-05-30,kurta,1,329
402-6296213-5849103,2022-05-30,Set,1,599
171-8742266-1811501,2022-05-30,Set,1,999
406-2992839-7385165,2022-05-30,Set,1,881
402-4559462-5398757,2022-05-30,Western Dress,1,885
404-3979418-1468343,2022-05-30,Set,1,537
406-6613007-3276309,2022-05-30,Western Dress,1,791
403-4221296-3221955,2022-05-30,Set,1,850
405-1488644-8545128,2022-05-30,Western Dress,1,859
405-0730734-9193966,2022-05-30,Western Dress,1,771
402-5808296-0943537,2022-05-30,Set,1,999
402-3155642-8920338,2022-05-30,Western Dress,1,699
407-6372426-5637964,2022-05-30,kurta,1,399
402-3256984-2774736,2022-05-30,Western Dress,1,771
404-7672831-2392318,2022-05-30,Western Dress,1,791
402-0739620-3818720,2022-05-30,Western Dress,1,586
403-2349146-9273921,2022-05-30,kurta,1,399
404-3396963-3404340,2022-05-30,kurta,1,471
405-3160062-2052356,2022-05-30,Western Dress,1,825
406-8640155-1074746,2022-05-30,Set,1,999
408-2327164-4409957,2022-05-30,kurta,1,399
171-5843884-4389914,2022-05-30,Western Dress,1,771
405-7992341-0144354,2022-05-30,Set,1,988
405-1777410-1727556,2022-05-30,Set,1,999
404-7625911-7388337,2022-05-30,Set,1,1695
171-6011499-0764365,2022-05-30,Set,1,759
402-4693702-2357112,2022-05-30,Western Dress,1,792
404-3449641-8503547,2022-05-30,kurta,1,355
407-7495141-2925929,2022-05-30,Set,1,1438
171-5161796-1681140,2022-05-30,kurta,1,330
406-1929726-5385137,2022-05-30,kurta,1,368
403-4215944-7394761,2022-05-30,Top,1,529
406-7357432-7610743,2022-05-30,Set,1,1186
402-4841607-6444338,2022-05-30,kurta,1,382
404-8212581-0718745,2022-05-30,Set,1,999
407-2625977-5370729,2022-05-30,Set,1,1477
405-2174377-3697125,2022-05-30,kurta,1,635
402-8718774-8825959,2022-05-30,kurta,1,575
171-5871573-2933130,2022-05-30,kurta,1,329
171-0462079-9663500,2022-05-30,Western Dress,1,859
171-1140894-8493108,2022-05-30,Top,1,625
406-3728136-7913100,2022-05-30,Western Dress,1,771
404-4199716-9753166,2022-05-30,Western Dress,1,721
408-4944240-6841920,2022-05-30,Set,1,999
171-3438468-3948353,2022-05-30,Set,1,1338
406-6204172-3115567,2022-05-30,Top,1,648
171-9726966-2172302,2022-05-30,Western Dress,1,771
402-1126139-5449166,2022-05-30,Western Dress,1,885
407-1432010-0573123,2022-05-30,Set,1,568
171-9727600-3972312,2022-05-30,Set,1,799
406-2793976-7750757,2022-05-30,Set,1,999
406-0746196-6800307,2022-05-30,Western Dress,1,741
408-0916341-2004329,2022-05-30,Set,1,759
406-6840286-9640316,2022-05-30,Top,1,354
406-9472584-9876358,2022-05-30,Western Dress,1,771
408-6559046-3187543,2022-05-30,Set,1,759
403-9181569-2508328,2022-05-30,kurta,1,587
408-9386162-2189932,2022-05-30,Set,1,886
171-1715786-4917115,2022-05-30,Western Dress,1,791
403-2089212-3421937,2022-05-30,Set,1,999
404-4253052-4027540,2022-05-30,Set,1,759
406-1521491-0294753,2022-05-30,Top,1,518
403-6042212-7797160,2022-05-30,Set,1,759
403-3155716-8945169,2022-05-30,kurta,1,301
402-5257074-3418765,2022-05-30,kurta,1,382
406-9800000-9524309,2022-05-30,Set,1,857
405-4071190-1179553,2022-05-30,kurta,1,517
405-4071190-1179553,2022-05-30,kurta,1,696
405-5091201-8274756,2022-05-30,Set,1,1556
403-4520540-8327509,2022-05-30,Set,1,629
402-2061222-2465119,2022-05-30,Top,1,493
407-1916036-6849121,2022-05-30,Set,1,786
402-4733745-7737919,2022-05-30,kurta,1,469
408-2216423-4517101,2022-05-30,Set,1,988
408-6702550-7189917,2022-05-30,Set,1,495
403-0632547-0907540,2022-05-30,kurta,1,307
408-6348142-3477131,2022-05-30,Set,1,799
404-6379493-5637942,2022-05-30,Western Dress,1,771
404-7608834-6220330,2022-05-30,Set,1,1186
406-8058729-7706723,2022-05-30,kurta,1,618
403-5165184-5053133,2022-05-30,Western Dress,1,885
171-5960574-5630752,2022-05-30,Bottom,1,301
402-9430502-5141968,2022-05-30,kurta,1,399
403-0396494-0193933,2022-05-30,Set,1,759
405-1454496-3588330,2022-05-30,Top,1,493
404-9520103-0747526,2022-05-30,Set,1,599
406-6569599-3257159,2022-05-30,Ethnic Dress,1,373
402-4327306-4509149,2022-05-30,kurta,1,349
406-3886286-8970710,2022-05-30,Western Dress,1,690
407-9652900-6537929,2022-05-30,kurta,1,435
406-7213748-2752321,2022-05-30,kurta,1,459
403-8535605-4545169,2022-05-30,kurta,1,666
406-5596251-6259501,2022-05-30,Set,1,999
403-7832487-6178769,2022-05-30,kurta,1,376
405-3115873-6317120,2022-05-30,Set,1,582
405-1829150-8874709,2022-05-30,Western Dress,1,885
402-4534901-9720352,2022-05-30,kurta,1,441
405-6222490-6581107,2022-05-30,Set,1,1399
